precio,titulo_anuncio,tipo_alojamineto,n_personas,n_dormitorios,n_camas,n_banos,valoracion,n_evaluaciones,comunidad,url
101.0,"Cabaña Rústica, El Mirador",casa,6.0,1.0,3.0,1.0,4.95,61.0,castilla_y_leon,https://www.airbnb.es/rooms/39163421?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-03&source_impression_id=p3_1691086005_6NtUvh7WmwrlAlxE&previous_page_section_name=1000&federated_search_id=701ea364-b440-4ade-bce4-8abe8639d2cb
75.0,"Loftelito en Alpuente, cerca de las estrellas...",piso,4.0,1.0,4.0,1.0,4.95,85.0,aragon,https://www.airbnb.es/rooms/27231782?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-13&check_out=2023-08-18&source_impression_id=p3_1691085853_qgsuaSDMXri6%2FK7o&previous_page_section_name=1000&federated_search_id=ba022d98-3c62-4067-8336-c263ecc4524d
207.0,Casa de campo el Olivar 🌿,casa,9.0,4.0,6.0,2.0,4.43,28.0,la_rioja,https://www.airbnb.es/rooms/49688868?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-26&source_impression_id=p3_1691085779_KHUkHH%2Fnp%2BMSYRXA&previous_page_section_name=1000&federated_search_id=e434b464-b37a-49a6-9868-cdf4692f0e49
90.0,CASA RURAL CASA DE CHOCOLATE ESCAPADA ROMÁNTICA,casa,4.0,2.0,2.0,2.0,4.87,63.0,castilla_la_mancha,https://www.airbnb.es/rooms/38721142?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691086228_hMXndBhxgUw8t%2FYC&previous_page_section_name=1000&federated_search_id=0c549cdd-86e4-4555-beaf-36e438b3cc66
100.0,Tranquilidad en entorno natural,casa,4.0,3.0,5.0,1.0,4.89,57.0,navarra,https://www.airbnb.es/rooms/51548963?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-03&check_out=2023-10-08&source_impression_id=p3_1691085720_bkbCIFv30O8dqkW9&previous_page_section_name=1000&federated_search_id=e5a274f3-e5da-4a93-97c4-a5fe81bb9770
39.0,LOFT-ZENN- Apartamento. Recién Reformado Céntrico,piso,5.0,2.0,4.0,1.0,4.61,57.0,comunidad_valenciana,https://www.airbnb.es/rooms/48951757?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-23&check_out=2023-08-28&source_impression_id=p3_1691086173_ReVhsEnstZlWVAyH&previous_page_section_name=1000&federated_search_id=ae0a102e-1015-41c0-9776-8a1a955aa239
88.0,Acogedora Casa Rural con Piscina Privada,casa,4.0,1.0,2.0,2.0,4.89,73.0,andalucia,https://www.airbnb.es/rooms/53998952?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-03&check_out=2023-09-08&source_impression_id=p3_1691086448_T4YoiwscM9Lxo07u&previous_page_section_name=1000&federated_search_id=b8dbd954-4832-4555-97b7-fac7c2778a04
73.0,"apartamento de lujo, hay almatar",piso,5.0,2.0,4.0,1.0,2.0,74.0,melilla,https://www.airbnb.es/rooms/847775666376007637?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691086602_0qvWG5JNnvBeLssV&previous_page_section_name=1000&federated_search_id=22c2eb27-1058-46cd-bf08-ad381b8afbe6
90.0,Apartamento en Markina-Xemein,piso,4.0,3.0,4.0,1.0,4.92,12.0,pais_vasco,https://www.airbnb.es/rooms/844057604123005143?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-01&check_out=2023-09-06&source_impression_id=p3_1691085672_zrQFjfBhwMtyRs0a&previous_page_section_name=1000&federated_search_id=af0c58d0-857c-4237-ba49-44879f9a741c
57.0,La Casita del Albaicín,piso,4.0,1.0,1.0,1.0,4.67,73.0,andalucia,https://www.airbnb.es/rooms/49681009?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-21&check_out=2023-09-26&source_impression_id=p3_1691086452_nrw5B6sUQotLqAAD&previous_page_section_name=1000&federated_search_id=eaa6ebec-6e46-48f9-a710-64cfd7c0edd0
120.0,Apartamento En Residencia La Corniche,piso,12.0,3.0,10.0,2.0,2.0,74.0,melilla,https://www.airbnb.es/rooms/886197584990746647?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-13&check_out=2023-08-18&source_impression_id=p3_1691086598_pXIB0bbpOuKGqRld&previous_page_section_name=1000&federated_search_id=cd78fc61-8e93-4c36-8a9c-27787f9dbac0
71.0,Costa Rural,casa,3.0,1.0,3.0,1.0,4.78,36.0,galicia,https://www.airbnb.es/rooms/44690935?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-05&check_out=2023-09-10&source_impression_id=p3_1691085451_QIZCoT7W4NbnO3my&previous_page_section_name=1000&federated_search_id=da7a32ac-78e9-4c66-b58b-f35de33dc4e8
75.0,"Loftelito en Alpuente, cerca de las estrellas...",piso,4.0,1.0,4.0,1.0,4.95,85.0,castilla_la_mancha,https://www.airbnb.es/rooms/27231782?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-13&check_out=2023-08-18&source_impression_id=p3_1691086244_7YY8YDYx8Yaa49oE&previous_page_section_name=1000&federated_search_id=39cbfae6-f721-4263-a31e-4869c5a4f1f2
62.0,El sueño de Manuel,piso,2.0,1.0,1.0,1.0,4.84,304.0,castilla_la_mancha,https://www.airbnb.es/rooms/15428910?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086252_9si56rsirkyRZS4g&previous_page_section_name=1000&federated_search_id=10b3325f-93e8-4cac-a023-c47a93311067
72.0,Casa de Esme I,piso,4.0,1.0,3.0,1.0,2.0,74.0,la_rioja,https://www.airbnb.es/rooms/899236797433682321?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691085814_8mUHUSulApp0KUqZ&previous_page_section_name=1000&federated_search_id=fb78098c-a562-4692-9941-22ed2ca5ef89
78.0,estudio de lujo con piscina con vistas preciosas,piso,3.0,1.0,2.0,1.0,4.33,3.0,ceuta,https://www.airbnb.es/rooms/803680493373916862?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691086524_MmQG5jQJkVV2P%2BiS&previous_page_section_name=1000&federated_search_id=9468dbfa-396d-4595-9249-0d5e62bb5952
43.0,Apartamento trebol I Marina D'Or,piso,4.0,2.0,4.0,1.0,4.52,25.0,aragon,https://www.airbnb.es/rooms/24828861?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-04&check_out=2023-09-10&source_impression_id=p3_1691085853_BqqFmTH7igp7t9GF&previous_page_section_name=1000&federated_search_id=ba022d98-3c62-4067-8336-c263ecc4524d
80.0,Casita mirador,piso,2.0,1.0,1.0,1.0,4.73,26.0,extremadura,https://www.airbnb.es/rooms/721637095454722765?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086375_7VpHGaP9mmO3YWPp&previous_page_section_name=1000&federated_search_id=b75cf506-cd7c-451a-875e-aa9b2560bab4
63.0,Agradable casa rural con patio,casa,3.0,1.0,1.0,1.0,4.59,37.0,castilla_la_mancha,https://www.airbnb.es/rooms/690643755569959666?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086204_xJJGTbCW3pKY%2F7ie&previous_page_section_name=1000&federated_search_id=52c46078-d656-4620-bd52-34359b851775
55.0,Romántica cabaña de madera,casa,2.0,1.0,1.0,1.0,4.88,148.0,galicia,https://www.airbnb.es/rooms/7100498?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-01&check_out=2023-11-06&source_impression_id=p3_1691085431_mCjKKxgEhVLqR6w7&previous_page_section_name=1000&federated_search_id=e9600b70-d00b-4c0a-be3e-31f2ccd10f32
60.0,Casa de la Luz centro de murcia,piso,4.0,2.0,3.0,1.0,4.93,15.0,murcia,https://www.airbnb.es/rooms/807750726679616689?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-17&check_out=2023-08-22&source_impression_id=p3_1691086295_NYaqW%2FBxS4ukpJaS&previous_page_section_name=1000&federated_search_id=bb4b79f6-2eab-4faa-a03c-305e3ae7e76a
53.0,Apartamento del Puente,piso,4.0,1.0,4.0,1.0,2.0,74.0,navarra,https://www.airbnb.es/rooms/868587005214516820?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-02&check_out=2023-09-07&source_impression_id=p3_1691085728_Z2beNfgeuvi4aF08&previous_page_section_name=1000&federated_search_id=b498fda4-4a78-4059-b4ca-275b73c5a549
78.0,LA CASA DE LA ROCA,piso,2.0,1.0,2.0,1.0,4.8,114.0,castilla_y_leon,https://www.airbnb.es/rooms/41783242?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691085993_UKOhruB1XfmO2W2h&previous_page_section_name=1000&federated_search_id=88f4465e-8c9b-48ed-8cc8-ac9cd1e6df16
44.0,Apartamento en el volcán Aiguanegra,piso,4.0,1.0,2.0,1.0,4.89,19.0,cataluña,https://www.airbnb.es/rooms/664919082133152290?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-30&check_out=2023-09-04&source_impression_id=p3_1691085920_1l1TkybQ2ETertaR&previous_page_section_name=1000&federated_search_id=e00e7f7d-9e26-460f-8f35-419ad1c98ee5
65.0,4 Precioso estudio con piscina,piso,2.0,1.0,1.0,1.0,4.64,11.0,extremadura,https://www.airbnb.es/rooms/900484944107033972?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691086389_bnAMAPEWaE8TuPRW&previous_page_section_name=1000&federated_search_id=8c358d0e-bf63-476c-89f6-d9f65150da01
126.0,Apartamento en urb. tranquila,piso,4.0,2.0,3.0,1.0,1.0,74.0,navarra,https://www.airbnb.es/rooms/856210515788260450?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-13&check_out=2023-08-18&source_impression_id=p3_1691085740_NzQjdix3AO4R3Pbp&previous_page_section_name=1000&federated_search_id=1d9330a6-cc5d-4cde-ace7-b39a08194ef2
117.0,Agradable loft rural con sauna y jacuzzi exterior,casa,2.0,1.0,1.0,1.0,5.0,8.0,extremadura,https://www.airbnb.es/rooms/639187131998780107?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-10&check_out=2023-08-15&source_impression_id=p3_1691086370_b%2FRf05N3mAx4azN9&previous_page_section_name=1000&federated_search_id=254fdd0c-c9d1-4475-919c-1cf3811de0fc
135.0,Desconecta en esta casa con piscina privada,casa,4.0,2.0,3.0,1.0,5.0,7.0,la_rioja,https://www.airbnb.es/rooms/872180522553105694?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-17&check_out=2023-09-23&source_impression_id=p3_1691085752_My1hPzOogUCKjEbX&previous_page_section_name=1000&federated_search_id=1ba26053-784a-4178-b2ad-a01a6c971a28
250.0,Increíble vivienda con impresionantes vistas,casa,12.0,4.0,9.0,3.0,4.89,18.0,galicia,https://www.airbnb.es/rooms/663027849282897701?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-09&check_out=2023-09-15&source_impression_id=p3_1691085392_aN5tkEM76Kthp8Og&previous_page_section_name=1000&federated_search_id=0ea46c0c-4d83-4f93-9eb9-2e7c2710f8db
90.0,"""El hornito"" Casita de campo en plena naturaleza",piso,4.0,2.0,3.0,1.0,4.95,39.0,la_rioja,https://www.airbnb.es/rooms/35801013?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1691085810_jlxGsFyCDjzhdu0T&previous_page_section_name=1000&federated_search_id=8389f586-7cd4-487a-8ec0-8f2c0ebb30ca
76.0,Mi casita de madera,piso,5.0,2.0,4.0,1.0,5.0,6.0,castilla_y_leon,https://www.airbnb.es/rooms/886176143393179285?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-21&check_out=2023-08-26&source_impression_id=p3_1691085985_q0BvNd%2BQXbAZLLnP&previous_page_section_name=1000&federated_search_id=b50051a8-7f1a-4116-b1ff-f525b30baff0
147.0,Villa de vacaciones Cleopatra,piso,3.0,2.0,1.0,1.0,1.0,74.0,cataluña,https://www.airbnb.es/rooms/933878224066021447?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691085946_eFrXId6pJmMGBIu4&previous_page_section_name=1000&federated_search_id=d00cc8a9-0959-40b9-ad33-d52d372bd770
57.0,La Buhardilla del Peregrino.,piso,3.0,2.0,2.0,1.0,4.79,28.0,castilla_la_mancha,https://www.airbnb.es/rooms/710849897996252481?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691086248_hNPa6NEcXxG%2F9Vg%2F&previous_page_section_name=1000&federated_search_id=6f2fcb2c-fcb2-48cb-ba68-910bb71aa379
93.0,Rincón Santa Eulalia. Parking y Desayuno incluido.,piso,4.0,1.0,2.0,1.0,4.95,59.0,murcia,https://www.airbnb.es/rooms/578933887006425906?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-15&check_out=2023-08-21&source_impression_id=p3_1691086290_ek13Nho%2FTZP8IlXA&previous_page_section_name=1000&federated_search_id=3ef442ac-88f8-441e-a93f-f7abf20dea84
61.0,"80 m2 recién reformado, acogedor y elegante.",piso,4.0,2.0,4.0,1.0,4.93,14.0,pais_vasco,https://www.airbnb.es/rooms/810713411587240532?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-27&check_out=2023-10-02&source_impression_id=p3_1691085660_Ygj3BM9zBuYZsaT7&previous_page_section_name=1000&federated_search_id=bcf83050-693f-41f6-a69e-8086eeb4ced7
107.0,"Estancia en apartamento elegante, acogedor",piso,4.0,1.0,1.0,1.0,4.6,5.0,ceuta,https://www.airbnb.es/rooms/917884651075159383?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-29&check_out=2023-09-03&source_impression_id=p3_1691086547_b7ENgTWV2HG3miCd&previous_page_section_name=1000&federated_search_id=b11a0d50-4aac-4219-9e9c-a151c317ad74
56.0,Apartamento completo en pueblo tranquilo,piso,4.0,1.0,1.0,1.0,4.85,26.0,cataluña,https://www.airbnb.es/rooms/27285043?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691085937_er7LsHZ3Lo%2BzTd%2FO&previous_page_section_name=1000&federated_search_id=623fae17-3a89-44c7-b82e-e76137125768
70.0,Paraíso en Murcia.,piso,2.0,1.0,1.0,1.0,4.62,13.0,murcia,https://www.airbnb.es/rooms/708817608446359988?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691086299_LNdX42nrKbJt5AbI&previous_page_section_name=1000&federated_search_id=8d52f324-da10-4646-bcdc-488b72f6ee00
192.0,CASA RURAL TIO CONEJO - PARA OIR EL SILENCIO-,piso,8.0,4.0,7.0,2.0,4.93,14.0,la_rioja,https://www.airbnb.es/rooms/15863437?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-03&check_out=2023-09-08&source_impression_id=p3_1691085799_AaRum13XD%2F9px55O&previous_page_section_name=1000&federated_search_id=678c079a-0bb1-4ea7-8a80-33c5cc3f232f
76.0,Casa Perfecta . Jardín con Barbacoa en la Montaña,casa,3.0,2.0,2.0,1.0,4.89,209.0,asturias,https://www.airbnb.es/rooms/16760152?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-18&check_out=2023-09-23&source_impression_id=p3_1691085498_hbxnB19rknzRyuYr&previous_page_section_name=1000&federated_search_id=42ea6fea-c7e4-4482-94ab-997d9fc02a58
35.0,Habitaciones individuales o dobles,piso,2.0,1.0,1.0,1.0,4.6,25.0,navarra,https://www.airbnb.es/rooms/599930974511586930?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691085699_TC0ImcUFTLwaSak%2B&previous_page_section_name=1000&federated_search_id=9b7f2438-a9ca-42d1-9efe-07447cbb6959
49.0,La Gitana.Vistas Mulhacen y Veleta.,casa,4.0,2.0,3.0,1.0,4.92,243.0,andalucia,https://www.airbnb.es/rooms/30560714?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-30&check_out=2023-10-06&source_impression_id=p3_1691086452_eeWRpgDfkyHBUd8Z&previous_page_section_name=1000&federated_search_id=eaa6ebec-6e46-48f9-a710-64cfd7c0edd0
53.0,Acogedor apartamento en San Esteban de Pravia,piso,4.0,1.0,3.0,1.0,4.89,64.0,asturias,https://www.airbnb.es/rooms/16698502?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-31&check_out=2023-09-06&source_impression_id=p3_1691085506_2ozyd5BDdBtD3vbw&previous_page_section_name=1000&federated_search_id=b56e7b3f-373e-47c7-ad92-7fd3737f21b0
38.0,Acogedor estudio con entrada independiente.,piso,3.0,1.0,2.0,1.0,4.83,100.0,castilla_y_leon,https://www.airbnb.es/rooms/623930673489067881?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-21&check_out=2023-08-26&source_impression_id=p3_1691085993_5AxXgaG0h1nIrE%2Bg&previous_page_section_name=1000&federated_search_id=88f4465e-8c9b-48ed-8cc8-ac9cd1e6df16
81.0,El Naval de la Parra. Casa Rural,casa,3.0,2.0,3.0,1.0,5.0,9.0,castilla_y_leon,https://www.airbnb.es/rooms/52947744?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691086017_5gD1rxet2rAg61S3&previous_page_section_name=1000&federated_search_id=8a45eb79-1601-4fac-b762-d4a4b5548806
20.0,"Casa para escaladores o relax,",casa,4.0,2.0,4.0,1.0,4.7,157.0,cataluña,https://www.airbnb.es/rooms/15339657?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691085893_qfsq6%2BM1JtsWZQ5g&previous_page_section_name=1000&federated_search_id=5ac28c9a-32b9-4268-82aa-363072527ba9
93.0,El Mas...un espacio tranquilo.,casa,3.0,1.0,2.0,1.0,4.88,157.0,cataluña,https://www.airbnb.es/rooms/36841696?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691085920_wwL2muVIFCy45%2B%2FO&previous_page_section_name=1000&federated_search_id=e00e7f7d-9e26-460f-8f35-419ad1c98ee5
125.0,"Golf Sojuela 30, Relajación, Deporte y Naturaleza",piso,6.0,3.0,4.0,2.0,2.0,74.0,la_rioja,https://www.airbnb.es/rooms/53612157?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-21&check_out=2023-08-26&source_impression_id=p3_1691085810_rMDi6Av%2Fwnv3Vrgo&previous_page_section_name=1000&federated_search_id=8389f586-7cd4-487a-8ec0-8f2c0ebb30ca
50.0,Habitación pequeña para dos personas.,piso,2.0,1.0,1.0,1.0,4.65,198.0,cataluña,https://www.airbnb.es/rooms/24405063?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-24&check_out=2023-09-29&source_impression_id=p3_1691085924_g71gvuXcT7vbAuUI&previous_page_section_name=1000&federated_search_id=c03c9b9c-a2ce-4fb0-9e27-34ce978f22e4
80.0,Alkazar I Tourist Apartments,piso,4.0,1.0,1.0,1.0,4.77,44.0,asturias,https://www.airbnb.es/rooms/13053475?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-03&source_impression_id=p3_1691085526_SNH9lGhTXoKSEwqF&previous_page_section_name=1000&federated_search_id=42da71f5-7cc1-4953-a8c5-75750a1adb46
70.0,La Torre de Sandra II. Nava (Villa de la sidra),piso,3.0,1.0,2.0,1.0,4.89,9.0,asturias,https://www.airbnb.es/rooms/628879683827385595?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691085485_Krd3CcCVIWEv4YKv&previous_page_section_name=1000&federated_search_id=5fcdb7d7-12b2-4ad5-a7b5-ea75740d2723
140.0,Aparthotel playa. Nécora,piso,2.0,1.0,3.0,1.0,4.48,54.0,cataluña,https://www.airbnb.es/rooms/34970807?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-16&check_out=2023-08-23&source_impression_id=p3_1691085941_4mGZuwMG7oQOcDCF&previous_page_section_name=1000&federated_search_id=4c4ea3fe-de6e-4fb5-bbbf-abb37734e0ea
94.0,Agradable casa en un pequeño pueblo de La Rioja,piso,6.0,3.0,4.0,1.0,4.57,7.0,navarra,https://www.airbnb.es/rooms/601152227277404987?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-17&check_out=2023-08-22&source_impression_id=p3_1691085731_QQVw4fBCKiXlQWKF&previous_page_section_name=1000&federated_search_id=db3936bb-34ca-4be5-bbf1-72b0102a1134
112.0,Idílico refugio de montaña ideal escapadas,piso,2.0,1.0,2.0,1.0,5.0,22.0,cataluña,https://www.airbnb.es/rooms/781263309885687171?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691085915_9kJxdwKQo510SFv5&previous_page_section_name=1000&federated_search_id=c7d28109-dd8c-47a5-a71d-7c0ad3858f19
