,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,precio,titulo_anuncio,comunidad,url,tipo_alojamineto,numero_personas,n_dormitorios,nunmero_camas,nunmero_banos,valoracion,n_evaluaciones
61,61.0,61.0,61.0,61.0,55€,Pies en el agua de alquiler vacacional (estudio),ceuta,https://www.airbnb.es/rooms/43826952?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-31&check_out=2023-09-06&source_impression_id=p3_1691086520_ksikLbwbyY%2FISZZd&previous_page_section_name=1000&federated_search_id=24264967-4eb2-45b7-bfb3-1fa9b640c30d,vivienda,4 viajeros,1 dormitorio,3 camas,1 baño,"4,77",43
62,62.0,62.0,62.0,62.0,56€,Precioso dúplex en pleno rural.,galicia,https://www.airbnb.es/rooms/50148061?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-02&source_impression_id=p3_1691085415_4QNtceAfK7ki1XL4&previous_page_section_name=1000&federated_search_id=e6105bea-ebe9-43bc-9808-8d335f0b0f11,adosado,2 viajeros,1 dormitorio,2 camas,1 baño,"4,73",30
63,63.0,63.0,63.0,63.0,30€,Valencia habitación privada con cerradura,valencia,https://www.airbnb.es/rooms/45794958?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-10&source_impression_id=p3_1691085358_dhIuoi9a4KQVzCpP&previous_page_section_name=1000&federated_search_id=d6f09f65-7698-44e4-8541-78e91e3a240c,,,,,,,
64,64.0,64.0,64.0,64.0,,,castilla_y_leon,https://www.airbnb.es/rooms/948307511692185525?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-09-02&source_impression_id=p3_1691086033_nzswPOnuljGgR4pl&previous_page_section_name=1000&federated_search_id=4922aeb6-8bb7-42c2-9e14-844bd77df82a,,,,,,,
65,65.0,65.0,65.0,65.0,,,madrid,https://www.airbnb.es/rooms/44227012?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-12&check_out=2023-08-17&source_impression_id=p3_1691086098_P3KlRtOuWFFoTQ%2BQ&previous_page_section_name=1000&federated_search_id=04805f57-90e4-4064-bda5-a48e8154eccd,,,,,,,
66,66.0,66.0,66.0,66.0,16€,Una habitación en La Cala cerca de playa y bosque,comunidad_valenciana,https://www.airbnb.es/rooms/17880032?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086161_ZqqDEBmonnkJVF3U&previous_page_section_name=1000&federated_search_id=394e1388-1978-460e-be66-1d6935e2084a,,,,,,,
67,67.0,67.0,67.0,67.0,,,extremadura,https://www.airbnb.es/rooms/938996030497699068?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-24&check_out=2023-08-29&source_impression_id=p3_1691086346_KqmvcZrYxpEtg3lR&previous_page_section_name=1000&federated_search_id=c31a3e0a-656f-431f-9faf-2b0af2ee7448,,,,,,,
68,68.0,68.0,68.0,68.0,65€,"La Vista, estudio F",ceuta,https://www.airbnb.es/rooms/683585376597705930?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-18&check_out=2023-08-24&source_impression_id=p3_1691086504_20D39%2FnToVlvC2MV&previous_page_section_name=1000&federated_search_id=20bd90e7-e728-4f8c-a774-f678372af118,Ibrahim,2 viajeros,1 dormitorio,1 cama,1 baño privado,"5,0",3
69,69.0,69.0,69.0,69.0,,,pais_vasco,https://www.airbnb.es/rooms/945520160432986138?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691085644_BO8QhjfVwoeG0SHR&previous_page_section_name=1000&federated_search_id=9b5510f0-c480-47ce-85f4-88831ad3a9d3,,,,,,,
70,70.0,70.0,70.0,70.0,47€,"El apartamento de Ana , en pleno centro de Murcia",murcia,https://www.airbnb.es/rooms/46811815?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-10&check_out=2023-08-15&source_impression_id=p3_1691086281_Bqc86P3RfstQkDt9&previous_page_section_name=1000&federated_search_id=27ce2f2e-a752-417a-88df-5688f680d26a,piso,4 viajeros,2 dormitorios,3 camas,1 baño,"4,06",78
71,71.0,71.0,71.0,71.0,154€,Casa rural El Pajar de Tenzuela.,castilla_y_leon,https://www.airbnb.es/rooms/7091632?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086005_3XtADeuJ%2FXVXvE09&previous_page_section_name=1000&federated_search_id=701ea364-b440-4ade-bce4-8abe8639d2cb,casa rural,6 viajeros,3 dormitorios,4 camas,2 baños,"4,97",29
72,72.0,72.0,72.0,72.0,73€,"Cabañas Cijara ""La bella María 3""",castilla_la_mancha,https://www.airbnb.es/rooms/18173015?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-08&check_out=2023-08-14&source_impression_id=p3_1691086232_ztyNI14qysUcSsWu&previous_page_section_name=1000&federated_search_id=7fa2e520-da38-4611-ac23-a14ddf2a38b4,cabaña,8 viajeros,3 dormitorios,6 camas,1 baño,"4,75",16
73,73.0,73.0,73.0,73.0,78€,Habitación con vistas al mar,baleares,https://www.airbnb.es/rooms/935307188765111101?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-30&check_out=2023-09-04&source_impression_id=p3_1691086644_nn49c8VyXInOc4Dn&previous_page_section_name=1000&federated_search_id=ac150196-9ff1-46ff-a624-f167e087fd4c,,,,,,,
74,74.0,74.0,74.0,74.0,54€,"Cal Salva....Cerca de todo, lejos del estrés.",cataluña,https://www.airbnb.es/rooms/13551264?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-01&check_out=2023-09-06&source_impression_id=p3_1691085937_MAlCQ5EvAcmykcIT&previous_page_section_name=1000&federated_search_id=623fae17-3a89-44c7-b82e-e76137125768,vivienda,4 viajeros,2 dormitorios,2 camas,1 baño,"4,56",270
75,75.0,75.0,75.0,75.0,60€,Apartamento acogedor y cómodo en lugar estratégico,la_rioja,https://www.airbnb.es/rooms/6264339?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691085779_zR6BOyaHSsYfxmth&previous_page_section_name=1000&federated_search_id=e434b464-b37a-49a6-9868-cdf4692f0e49,piso,3 viajeros,2 dormitorios,2 camas,1 baño,"4,77",181
76,76.0,76.0,76.0,76.0,,,cantabria,https://www.airbnb.es/rooms/826575524507216827?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-02&source_impression_id=p3_1691085554_ugjPnWJQ4m2LOumf&previous_page_section_name=1000&federated_search_id=21d6a24f-0599-4dfb-9146-839f3932c377,,,,,,,
77,77.0,77.0,77.0,77.0,20€,Hermosa habitación en Madrid precio por persona 🌙,madrid,https://www.airbnb.es/rooms/662041396523459128?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-09&check_out=2023-08-14&source_impression_id=p3_1691086077_wfJ6R3TxVvYLParh&previous_page_section_name=1000&federated_search_id=bc0595a8-b236-4d91-851e-6f8b0e410d75,Andrés,2 viajeros,1 dormitorio,1 cama,1 baño compartido,"4,76",83
78,78.0,78.0,78.0,78.0,17€,HABITACIÓN PRIVADA Valencia,valencia,https://www.airbnb.es/rooms/30676203?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-16&check_out=2023-10-21&source_impression_id=p3_1691085384_fR0zOnQxsVItvTYO&previous_page_section_name=1000&federated_search_id=c52bb24a-a96d-4852-912a-1f405a7c4e59,,,,,,,
79,79.0,79.0,79.0,79.0,55€,"""La Parra"", turismo rural. Tu hogar en el paraíso.",andalucia,https://www.airbnb.es/rooms/15262012?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-12&check_out=2023-11-17&source_impression_id=p3_1691086413_wRwwXW0BvgJReylq&previous_page_section_name=1000&federated_search_id=87af01fd-537e-4d7c-874e-5c065cc5d659,casa rural,2 viajeros,1 dormitorio,1 cama,1 baño,"4,99",351
80,80.0,80.0,80.0,80.0,27€,Habitacion individual,valencia,https://www.airbnb.es/rooms/805725190564729930?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691085331_1TEckmuAYPDiqgkc&previous_page_section_name=1000&federated_search_id=05999c57-9271-4470-93a2-73fb744097e7,,,,,,,
81,81.0,81.0,81.0,81.0,65€,Glamping Hobbit al lado de la playa,asturias,https://www.airbnb.es/rooms/49974509?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-29&check_out=2023-09-03&source_impression_id=p3_1691085463_naCZf82CwY3nHnjo&previous_page_section_name=1000&federated_search_id=66600497-684b-40aa-8ca0-a53dd62343cf,Jose Manuel,2 viajeros,1 dormitorio,1 cama,Aseo,"5,0",16
82,82.0,82.0,82.0,82.0,56€,JAÉN DELUXE -PISO CÉNTRICO CON PARKING-,andalucia,https://www.airbnb.es/rooms/23856637?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086465_g%2BkImvnAA6W3VUwe&previous_page_section_name=1000&federated_search_id=169d9bbd-c634-402b-b9a1-333da7c9ec2d,apto,6 viajeros,3 dormitorios,4 camas,1 baño,"4,90",190
83,83.0,83.0,83.0,83.0,80€,La cabaña del lago,castilla_la_mancha,https://www.airbnb.es/rooms/923321868445532713?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691086224_XzzjsBj92hR%2BiTRA&previous_page_section_name=1000&federated_search_id=7e19b138-1770-4192-9bdb-763ac3554d74,cabaña,2 viajeros,1 dormitorio,1 cama,1 baño,"4,83",6
84,84.0,84.0,84.0,84.0,,,murcia,https://www.airbnb.es/rooms/51809471?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-11&source_impression_id=p3_1691086295_glKb%2FSFDqk9iBy1c&previous_page_section_name=1000&federated_search_id=bb4b79f6-2eab-4faa-a03c-305e3ae7e76a,,,,,,,
85,85.0,85.0,85.0,85.0,100€,Casita con finca y a pocos metros de la playa.,galicia,https://www.airbnb.es/rooms/50029925?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-20&check_out=2023-09-25&source_impression_id=p3_1691085439_blKMd4ofAwPdTiKN&previous_page_section_name=1000&federated_search_id=341d5032-57e7-4880-aa07-61633be520b1,vivienda,4 viajeros,2 dormitorios,2 camas,1 baño,"5,0",40
86,86.0,86.0,86.0,86.0,85€,La Esencia Casa Rural,aragon,https://www.airbnb.es/rooms/868825079121765222?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1691085869_0Bz87h1p%2FBr1tP8F&previous_page_section_name=1000&federated_search_id=0a9749c8-b701-416e-90b0-c7d926d21d43,vivienda,2 viajeros,1 dormitorio,1 cama,1 baño,"4,67",9
87,87.0,87.0,87.0,87.0,84€,Nador Khattabi 2-19,melilla,https://www.airbnb.es/rooms/51458870?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-09-01&source_impression_id=p3_1691086617_jVyCZZUKjJMo10FL&previous_page_section_name=1000&federated_search_id=b9f7a2fe-d1ee-4955-9b93-7dc6ee35ab30,piso,6 viajeros,2 dormitorios,3 camas,"1,5 baños","5,0",9
88,88.0,88.0,88.0,88.0,85€,1ª Línea Playa Patos. Frente Las Cíes. Cerca Vigo.,galicia,https://www.airbnb.es/rooms/656278708178328926?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691085439_5Bougnf38ycGix9D&previous_page_section_name=1000&federated_search_id=341d5032-57e7-4880-aa07-61633be520b1,apto,4 viajeros,1 dormitorio,2 camas,1 baño,"4,64",28
89,89.0,89.0,89.0,89.0,,,cataluña,https://www.airbnb.es/rooms/946861609425315309?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-10&check_out=2023-08-15&source_impression_id=p3_1691085915_hty1ATW9E9j8mq2N&previous_page_section_name=1000&federated_search_id=c7d28109-dd8c-47a5-a71d-7c0ad3858f19,,,,,,,
90,90.0,90.0,90.0,90.0,70€,Habitacion en caserio de Kortezubi,pais_vasco,https://www.airbnb.es/rooms/27577863?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691085660_iqh3YDuo5W86fyUN&previous_page_section_name=1000&federated_search_id=bcf83050-693f-41f6-a69e-8086eeb4ced7,,,,,,,
91,91.0,91.0,91.0,91.0,32€,Habitación privada al lado de la playa,comunidad_valenciana,https://www.airbnb.es/rooms/698460790775016428?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-30&check_out=2023-09-05&source_impression_id=p3_1691086165_8iorbKItZ2AFOlSW&previous_page_section_name=1000&federated_search_id=959d051f-edb6-4036-b150-c3c8401069dc,,,,,,,
92,92.0,92.0,92.0,92.0,35€,Habitaciòn rústica en el centro de Graus,cataluña,https://www.airbnb.es/rooms/37774234?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691085911_wkvSk8q2IUwRBHQp&previous_page_section_name=1000&federated_search_id=6c94fe2a-1102-4e23-9f19-928613d0b067,,,,,,,
93,93.0,93.0,93.0,93.0,97€,<Precioso apartamento con terraza y aparcamiento.,la_rioja,https://www.airbnb.es/rooms/669517855608175836?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-30&check_out=2023-09-04&source_impression_id=p3_1691085806_WnOUDr6zS5f9mbI6&previous_page_section_name=1000&federated_search_id=875845f6-e7cb-4e1f-849f-8049e7d211f6,piso,6 viajeros,2 dormitorios,2 camas,1 baño,"4,71",17
94,94.0,94.0,94.0,94.0,32€,Habitación muy cómoda 4,valencia,https://www.airbnb.es/rooms/884918497823392759?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-15&check_out=2023-08-20&source_impression_id=p3_1691085345_av8VXd8w3DdKlnfP&previous_page_section_name=1000&federated_search_id=4978ccc7-89ce-4d2a-ac7a-29ac90e91dbc,Andres,1 viajero,1 dormitorio,1 cama,1 baño,"4,89",9
95,95.0,95.0,95.0,95.0,74€,Apartamento a Eden m'diq plage,ceuta,https://www.airbnb.es/rooms/947983417535245518?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086509_YQJOmxmOTSY7c6oh&previous_page_section_name=1000&federated_search_id=057217bf-ed44-4be3-b4c8-3e414d58f9cd,piso,4 viajeros,1 dormitorio,1 cama,1 baño,,
96,96.0,96.0,96.0,96.0,,,navarra,https://www.airbnb.es/rooms/3557076?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691085735_rXg8b%2FLbzd%2FeppBX&previous_page_section_name=1000&federated_search_id=4aa57621-a0f6-4e2a-a42d-7cb540e7e756,,,,,,,
97,97.0,97.0,97.0,97.0,69€,Loft a 50 metros de playa,cataluña,https://www.airbnb.es/rooms/910588979096739295?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-10&check_out=2023-09-15&source_impression_id=p3_1691085933_cPU4VT44BMX5Fz6b&previous_page_section_name=1000&federated_search_id=f986ccfe-0d08-4658-8c98-272174a6c91a,loft,3 viajeros,Estudio,2 camas,1 baño,"5,0",6
98,98.0,98.0,98.0,98.0,100€,Habitación en el bosque 1,cantabria,https://www.airbnb.es/rooms/7576018?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691085601_fsWonUvEPD4GwB7c&previous_page_section_name=1000&federated_search_id=910a17d7-acf3-4c82-a75d-d145a4cbce5a,Raul,2 viajeros,1 dormitorio,1 cama,1 baño,"4,98",223
99,99.0,99.0,99.0,99.0,80€,O Eido da Xana . Vacaciones en la naturaleza,galicia,https://www.airbnb.es/rooms/50288688?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-02&check_out=2023-10-08&source_impression_id=p3_1691085443_JLGCs4pB7W1Qg8wg&previous_page_section_name=1000&federated_search_id=a7d0ccb3-edb8-481f-a64a-e6ae77d5899a,vivienda,6 viajeros,3 dormitorios,4 camas,2 baños,"4,87",38
100,100.0,100.0,100.0,100.0,30€,Habitación Privada Confortable Cerca del Metro,madrid,https://www.airbnb.es/rooms/602792160409424525?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691086073_xU%2F%2Bk6E5aLg0Q7s0&previous_page_section_name=1000&federated_search_id=d5aaba37-321c-4928-b31b-0640a972322a,,,,,,,
101,101.0,101.0,101.0,101.0,180€,Acogedor Chalet en el Encinar del Alberche,castilla_y_leon,https://www.airbnb.es/rooms/589602330835545923?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691086021_2uSYoheyPClqNin3&previous_page_section_name=1000&federated_search_id=11f1ee4c-f3aa-4d86-b352-af0e3928e42f,chalet,6 viajeros,3 dormitorios,4 camas,1 baño,"4,67",3
102,102.0,102.0,102.0,102.0,35€,Alojamiento cercano a la playa,cantabria,https://www.airbnb.es/rooms/936887345451329652?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-02&source_impression_id=p3_1691085535_WJxDUAgRlE0htARh&previous_page_section_name=1000&federated_search_id=1fcac6d3-f472-4967-8fc9-c63e444bb6fd,,,,,,,
103,103.0,103.0,103.0,103.0,25€,Descubre Vitoria,pais_vasco,https://www.airbnb.es/rooms/4805328?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691085609_AGHX3ZQjM8CkDNWq&previous_page_section_name=1000&federated_search_id=7a7a2c66-c278-4113-8cf2-ec5e834e86a4,,,,,,,
104,104.0,104.0,104.0,104.0,22€,casa del siglo XVII en Priego (Cuenca),castilla_la_mancha,https://www.airbnb.es/rooms/28020584?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086224_25QOA6NbaNNgJVsz&previous_page_section_name=1000&federated_search_id=7e19b138-1770-4192-9bdb-763ac3554d74,,,,,,,
105,105.0,105.0,105.0,105.0,76€,Bungalow Sierra San Vicente,castilla_y_leon,https://www.airbnb.es/rooms/847067299054839981?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691085967_iKK5dDvVcwJMELzg&previous_page_section_name=1000&federated_search_id=06d9905f-cb16-43f3-9f00-0ac4885f83d4,Maria Victoria,2 viajeros,1 dormitorio,1 cama,1 baño,"5,0",17
106,106.0,106.0,106.0,106.0,135€,Casa Tonantron,castilla_la_mancha,https://www.airbnb.es/rooms/941054591739663164?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-10&check_out=2023-09-15&source_impression_id=p3_1691086208_U6s%2FKFsBzLbZunIM&previous_page_section_name=1000&federated_search_id=f359ae9c-bc30-4004-a527-1e94972f228c,vivienda,6 viajeros,3 dormitorios,4 camas,3 baños,1,evaluación
107,107.0,107.0,107.0,107.0,35€,Habitación privada Avilés centro,asturias,https://www.airbnb.es/rooms/913059912546684195?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-12&check_out=2023-08-17&source_impression_id=p3_1691085489_jD7L8cPjnk33sBwO&previous_page_section_name=1000&federated_search_id=aaa68aae-f7ed-43bf-bd1f-48c0b360ff6a,,,,,,,
108,108.0,108.0,108.0,108.0,43€,Apartamento limpio,melilla,https://www.airbnb.es/rooms/736212221229573877?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-24&check_out=2023-08-30&source_impression_id=p3_1691086594_34qstLRDlLcx7al7&previous_page_section_name=1000&federated_search_id=4e0efee2-1273-4cfe-8cda-85e9db70d91f,piso,4 viajeros,1 dormitorio,1 cama,1 baño,"5,0",3
109,109.0,109.0,109.0,109.0,35€,APARTAMENTO EN PRIMERA LINEA DE PLAYA,andalucia,https://www.airbnb.es/rooms/18565468?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-13&check_out=2023-10-18&source_impression_id=p3_1691086456_e%2FIOmwb419u%2FW8Wh&previous_page_section_name=1000&federated_search_id=4682e3d6-9cec-422e-9724-ac12b125e123,piso,5 viajeros,1 dormitorio,2 camas,1 baño,"4,75",159
110,110.0,110.0,110.0,110.0,65€,Tornatura: loft entre montañas,comunidad_valenciana,https://www.airbnb.es/rooms/903524110056666405?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-02&source_impression_id=p3_1691086144_LWUhnWCiFPD%2Bwz1h&previous_page_section_name=1000&federated_search_id=55488ee9-1454-4543-999c-a1237a6e6007,vivienda,4 viajeros,1 dormitorio,2 camas,1 baño,"5,0",6
111,111.0,111.0,111.0,111.0,,,la_rioja,https://www.airbnb.es/rooms/557835961950431565?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-24&source_impression_id=p3_1691085814_8h%2ByIrz3tXGkdwS6&previous_page_section_name=1000&federated_search_id=fb78098c-a562-4692-9941-22ed2ca5ef89,,,,,,,
